Link,Title,Release_Date,ViewRating,Runtime,Genres,Description
/title/tt0072281/,The Three Musketeers,(1973),PG,106 min,"Action, Adventure","A young swordsman comes to Paris and faces villains, romance, adventure and intrigue with three Musketeer friends."
/title/tt0070510/,Paper Moon,(1973),PG,102 min,"Comedy, Crime, Drama","During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership."
/title/tt0070334/,The Long Goodbye,(1973),R,112 min,"Comedy, Crime, Drama","Private investigator Philip Marlowe helps a friend out of a jam, but in doing so gets implicated in his wife's murder."
/title/tt0070544/,Fantastic Planet,(1973),PG,72 min,"Animation, Sci-Fi","On a faraway planet where blue giants rule, oppressed humanoids rebel against their machine-like leaders."
/title/tt0069947/,The Day of the Jackal,(1973),PG,143 min,"Crime, Drama, Thriller","In the aftermath of France allowing Algeria's independence, a group of resentful military veterans hire a professional assassin codenamed ""Jackal"" to kill President Charles de Gaulle."
/title/tt0070294/,The Legend of Hell House,(1973),PG,95 min,Horror,"A physicist, his wife and two mediums are hired to investigate the Belasco House, where 27 guests had inexplicably died in 1927, along with most of a team of paranormal investigators that was sent in the early 1950s."
/title/tt0070337/,Lost Horizon,(1973),G,150 min,"Adventure, Drama, Fantasy","While escaping war-torn China, a group of Europeans crash in the Himalayas, where they are rescued and taken to the mysterious Valley of the Blue Moon, Shangri-La."
/title/tt0070077/,The Friends of Eddie Coyle,(1973),R,102 min,"Crime, Drama","After his last crime has him looking at a long prison sentence for repeat offenses, a low level Boston gangster decides to snitch on his friends to avoid jail time."
/title/tt0070290/,The Last Detail,(1973),R,104 min,"Comedy, Drama","Two Navy men are ordered to bring a young offender to prison, but decide to show him one last good time along the way."
/title/tt0071203/,Belladonna of Sadness,(1973),Unrated,86 min,"Animation, Drama, Fantasy","After being raped by an evil feudal lord and subsequently getting banished from her village, a peasant girl makes a pact with the Devil to gain magical powers and take her revenge."
/title/tt0070016/,Charlotte's Web,(1973),G,94 min,"Animation, Adventure, Drama","Wilbur is a farm pig who's terrified that he'll end up on the dinner table. His friend Charlotte, a charming spider, comes to his rescue. She weaves words into her web, convincing the farmer that Wilbur is too special a pig to kill."
/title/tt0070842/,Turkish Delight,(1973),R,108 min,"Drama, Romance",A young love faces with old problems.
/title/tt0070509/,The Paper Chase,(1973),PG,113 min,"Comedy, Drama",A first-year law student at Harvard Law School struggles with balancing his coursework and his relationship with the daughter of his sternest professor.
/title/tt0071508/,Flesh for Frankenstein,(1973),R,95 min,"Horror, Sci-Fi","Baron Frankenstein creates two ""zombies"" - one male, one female - planning to mate them in order to create a master race."
/title/tt0069765/,Bang the Drum Slowly,(1973),PG,96 min,"Drama, Sport",The story of the friendship between a worldly-wise star pitcher and a half-wit catcher as they cope with the catcher's terminal illness through a baseball season.
/title/tt0070332/,Lolly-Madonna XXX,(1973),PG,103 min,"Action, Crime, Drama","In the early 1970s, a young woman passing through rural Tennessee unintentionally gets caught in a feud between two local neighboring clans, the Feathers and the Gutshalls."
/title/tt0070464/,O Lucky Man!,(1973),R,178 min,"Comedy, Drama, Fantasy",An ambitious coffee salesman has a series of improbable and ironic adventures that seem designed to challenge his naive idealism.
/title/tt0069865/,Charley Varrick,(1973),PG,111 min,"Action, Crime, Drama","A man, his wife and their friend stage a bloody bank robbery without realizing they are stealing from the Mob."
/title/tt0069833/,Chino,(1973),PG,97 min,"Action, Adventure, Drama",A runaway teenager and a mixed-race horse breeder strike an unlikely friendship in the context of common hardships.
/title/tt0069715/,And Now the Screaming Starts!,(1973),R,91 min,Horror,"England, 1795: the young Catherine has just married Charles Fengriffen and moves into his castle. She becomes the victim of an old curse that lays on the family. On her wedding night she is raped by a ghost and gets pregnant."
/title/tt0070814/,Tom Sawyer,(1973),G,103 min,"Adventure, Musical, Family",
/title/tt0070157/,The Harrad Experiment,(1973),R,97 min,"Comedy, Drama, Romance",
/title/tt0070736/,The Stone Killer,(1973),R,95 min,"Action, Crime, Drama",A top New York detective is sent to Los Angeles where he must solve a case involving an old Sicilian Mafia family feud.
/title/tt0069946/,The Day of the Dolphin,(1973),PG,104 min,"Drama, Sci-Fi, Thriller",A marine biologist teaches his dolphins to communicate in English but shady characters plan to kidnap the trained mammals for a more sinister purpose.
/title/tt0218181/,Eugenie de Sade,(1973),X,86 min,"Drama, Thriller",
/title/tt0069883/,Cinderella Liberty,(1973),R,117 min,"Drama, Romance",A lonely Navy sailor falls in love with a hooker and becomes a surrogate father figure for her son during an extended liberty due to his service records being lost.
/title/tt0070351/,The MacKintosh Man,(1973),PG,98 min,Thriller,"A member of British Intelligence assumes a fictitious criminal identity and allows himself to be caught, imprisoned, and freed in order to infiltrate a spy organization and expose a traitor."
/title/tt0069024/,Nothing But the Night,(1973),PG,90 min,"Crime, Horror, Mystery","Three rich trustees are murdered - appearing as suicides. When a bus filled with orphans and three other rich trustees has an ""accident,"" Colonel Bingham investigates."
/title/tt0071960/,The Outfit,(1973),PG,103 min,"Crime, Drama, Thriller","Earl Macklin robs a bank owned by the mob, serves his prison time and is released, only to start a private war against the crime outfit that owned the bank."
/title/tt0070660/,Seduction,(1973), ,99 min,"Crime, Drama, Romance","Giuseppe commits to love a woman he hasn't seen in 15 years, amid dangers of seduction from her daughter."
/title/tt0070292/,The Laughing Policeman,(1973),R,112 min,"Crime, Drama, Thriller","In San Francisco, California, one victim in a mass murder is a police detective. His partner and a new partner investigate in the city's seamy side."
/title/tt0071786/,The Earth Is a Sinful Song,(1973),R,108 min,Drama,
/title/tt0070363/,The Man Who Loved Cat Dancing,(1973),PG,114 min,"Romance, Western",Western story about a defiant wife who leaves her husband to take up riding with outlaws.
/title/tt0070248/,Jonathan Livingston Seagull,(1973),G,99 min,"Drama, Family","A skilled flyer but very rebellious young seagull is kicked out of his clan. However, instead of being sad or lonely, he decides to enjoy and explore his newfound freedom."
/title/tt0070726/,The Spook Who Sat by the Door,(1973),PG,102 min,"Action, Drama, Crime","A black man plays Uncle Tom in order to gain access to CIA training, then uses that knowledge to plot a new American Revolution."
/title/tt0217590/,The Adventures of Mowgli,(1973),Not Rated,90 min,"Animation, Adventure, Family",An adaptation of a classic tale about a boy raised in jungle by animals.
/title/tt0069989/,The Don Is Dead,(1973),Passed,115 min,"Action, Crime, Drama","After his mistress is savagely beaten up a Mafia leader goes after the killer with a bloody vengeance. Soon after the hunt begins, a gang war ensues."
/title/tt0070079/,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,(1973),G,105 min,"Family, Drama, Comedy",Precocious Claudia and her brother run away from home and hide in the Metropolitan Museum in New York.
/title/tt0070578/,The Pyx,(1973),R,108 min,"Horror, Thriller, Crime",A police detective uncovers a sinister occult explanation behind the mysterious death of a heroin-addicted prostitute.
/title/tt0068415/,Seven Deaths in the Cat's Eyes,(1973),Not Rated,95 min,"Horror, Mystery, Thriller","In a small Scottish village, horribly murdered bodies keep turning up. Suspicion falls upon the residents of a nearby castle that is haunted by a curse involving a killer cat."
/title/tt0069866/,Charley and the Angel,(1973),G,93 min,"Comedy, Family, Fantasy","Charley is a workaholic family man that finds out from an angel that his ""number's up"" and he will be dying soon so he tries to change his ways and be a better husband and father with the time he has left."
/title/tt0070263/,Kamouraska,(1973),R,124 min,"Drama, History",
/title/tt0069536/,White Fang,(1973),PG,102 min,"Adventure, Family, Western","The wolf dog, White Fang, aids a reporter, a fur trapper, a nun, a young Eskimo boy and his father of ridding a gold mining town of a sleazy crime lord in 1896 Yukon, Canada."
/title/tt0069228/,The Scarlet Letter,(1973), ,90 min,"Drama, History",
/title/tt0068870/,The Man Called Noon,(1973),R,98 min,"Mystery, Western","An amnesiac gunfighter, aided by a sympathetic outlaw, tries to discover his own identity and past."
/title/tt0070794/,The Thief Who Came to Dinner,(1973),PG,104 min,"Comedy, Romance",A computer programmer decides to become a thief. And when he starts making waves an insurance investigator hounds him. He also meets a woman who becomes his accomplice.
/title/tt0070739/,Story of a Love Story,(1973), ,110 min,Drama,
/title/tt0069135/,The Punishment,(1973), ,95 min,"Drama, Thriller","Britt, deluxe call-girl, is punished by the brothel owner because she was not accomodating enough to a customer. From now on, she must obey to all customers sadistic wishes, or else."
/title/tt0069818/,The Boss,(1973),R,100 min,"Action, Crime, Thriller",A hitman finds himself embroiled in the middle of a Mafia war between the Sicilians and the Calabrians.
/title/tt0068748/,The Mysterious Island,(1973),PG,96 min,"Adventure, Sci-Fi",
/title/tt0071849/,Mistress Pamela,(1973),R,91 min,Drama,"Loosely bases on Samuel Richardson's novel Pamela or Virtue Rewarded, this is the story of Pamela who goes to work in the kitchen of Lord Devenish who is determined to rape her."
/title/tt0070241/,Jheel Ke Us Paar,(1973), ,142 min,"Drama, Romance",
/title/tt0073744/,Stateline Motel,(1973),R,86 min,"Crime, Drama",
/title/tt0069772/,Because of the Cats,(1973),R,98 min,"Crime, Drama, Thriller","A gang of wealthy ne'er do wells rape and terrorize women for fun and force their husbands to watch. A police detective tries to catch them, but can he break their twisted loyalty to one another?"
/title/tt0069803/,The Blockhouse,(1973),R,93 min,"Drama, War","During D-day several people become trapped while hiding in a bunker, when heavy shelling collapses it. They have plenty of food and water so they decide to wait for rescuers. And so they wait year, after year, after year."
/title/tt0070180/,The Hireling,(1973),PG,95 min,Drama,A young British woman suffering from depression over the loss of her husband develops an unusual relationship with her chauffeur.
/title/tt0069919/,Cops and Robbers,(1973),PG,89 min,"Crime, Comedy","Two disillusioned New York City policemen plan a ten million dollar robbery to fuel their low pensions, only to run into one debacle after another in the process."
/title/tt0070447/,Submersion of Japan,(1973),PG,143 min,"Action, Drama, Sci-Fi","The shorted re-edited American version of Submersion of Japan, in which Japan slowly sinks into the sea as the US and Japan work together to stop it."
/title/tt0069776/,The Belstone Fox,(1973),PG,88 min,"Adventure, Drama, Family","Based on the novel ""The Ballad of the Belstone Fox"", this heartwarming film chronicles the life of a fox much smarter than the dogs that hunt him. In fact, they never could catch him!"
/title/tt0069974/,Digby: The Biggest Dog in the World,(1973),G,88 min,"Adventure, Comedy, Family","Digby consumes a bowl of Project X, a liquid growth formula. Soon, he becomes a sheepdog of gigantic size!"
/title/tt0070519/,Paolo the Hot,(1973),R,104 min,"Comedy, Drama",
/title/tt0069361/,Teresa the Thief,(1973), ,111 min,Comedy,"Teresa Numa in Nardecchia, motherless daughter of a heartless Lazio peasant, becomes a war widow and single mother constantly looking for new jobs--and often forced to steal in order to live."
/title/tt0070488/,The Optimists,(1973),PG,110 min,Drama,"A retired entertainer makes his living as a street musician on the streets of London. Two young children befriend the old musician, brightening his otherwise colorless life."
/title/tt0070430/,Naakt over de schutting,(1973), ,98 min,Thriller,
/title/tt0069270/,Escape to Nowhere,(1973),PG,117 min,"Drama, Thriller",
/title/tt0069014/,The Lonely Woman,(1973),R,93 min,Drama,
/title/tt0069949/,Fury,(1973),R,112 min,"Drama, History","Based on Lermontov's novel Vadim, this costume drama, set in Russia during the 1700s, chronicles the battle between a vengeful, anarchic peasant and the tyrannical landowner who killed his mother and father."
/title/tt0068773/,Jory,(1973),PG,97 min,Western,
/title/tt1899143/,Conflict,(1973),Not Rated,76 min,Drama,"Set in Ireland where the Catholic Church has been superseded by a repressive order with new ideas. When a group of Irish monks rebel, a Vatican official is sent to bring order once more."
/title/tt0070809/,A River Called Titas,(1973),Not Rated,159 min,Drama,"A 1973 Bangladeshi film it describes the life of the fishermen on the bank of the Titas River in Brahmanbaria, Bangladesh."
/title/tt0070829/,Dream City,(1973),R,124 min,"Drama, Fantasy, Horror","A married couple of artists move to a utopian town known for its absolute freedom, but behind the surface perversion and violence are spreading."
/title/tt0070894/,W pustyni i w puszczy,(1973), ,195 min,"Adventure, Family",
/title/tt0072931/,Emil och griseknoen,(1973), ,97 min,"Comedy, Family","Emil visit a country auction, help Lina pull out a tooth and raise his pig to do tricks."
/title/tt0068536/,"Elle court, elle court la banlieue",(1973), ,91 min,Comedy,
/title/tt0133153/,Pohjantähti,(1973), ,202 min,"Drama, History, War",
/title/tt0280371/,Treasure Island,(1973),G,87 min,"Animation, Adventure, Comedy","Young Jim Hawkins, a pirate mouse named Hiccup, Dr. Livesey and Squire Trelawney hire a ship to find the legendary treasure of notorious late pirate Captain Flint. However, Flint's former crewmates plan to take over the ship."
/title/tt0202080/,Vsadnik bez golovy,(1973), ,100 min,"Adventure, Romance, Western",
/title/tt0136624/,Zemlya Sannikova,(1973), ,92 min,Adventure,"The exiled settler Alexander Ilyin persuades the goldmines owner Trifon Perfilyev to sponsor the expedition dedicated to the searches of ""Sannikov Land"", a legendary warm land behind the Polar circle."
/title/tt0070033/,England Made Me,(1973),PG,100 min,Drama,"A story about an English businessman in 1930s Germany who encounters a financier who has forged his career on greed, corruption, and opportunism, rather than the traditional British principles of decency and fair play."
/title/tt0317233/,Les chiennes,(1973), ,90 min,Drama,
/title/tt0070250/,Juan Moreira,(1973), ,102 min,"Adventure, Drama, History","In the late-19th century, mule-driver Juan Moreira is a good gaucho and worker who, like many others, is subjected to abuse and humiliation by those in power: landowners of the police."
/title/tt0070064/,The Flying Classroom,(1973), ,92 min,Comedy,
/title/tt0247502/,Manchali,(1973), ,131 min,"Comedy, Romance, Musical",The story is about a rich spoiled girl who does not want to get married and hires a husband.
/title/tt0070841/,Il tuo piacere è il mio,(1973), ,95 min,Comedy,In the 16th century a Tuscany nobleman gives a banquet in which immoral stories were told.
/title/tt0068544/,The Heroes,(1973),PG,105 min,"War, Adventure, Comedy","Four soldiers and a beautiful Greek nurse, thrown together in North Africa during World War II, team up to pull off a heist of two-million pounds in boxes marked ""plasma."""
/title/tt0072254/,Tight Spot,(1973), ,114 min,"Drama, Thriller",
/title/tt0130188/,Plokhoy khoroshiy chelovek,(1973), ,98 min,"Drama, History",
/title/tt0068743/,L'insolent,(1973), ,90 min,Action,"Having escaped from prison, Ristack contacts his partner to organize an attack on a van full of gold."
/title/tt0069816/,Book of Numbers,(1973),R,81 min,"Crime, Drama",Two waiters in Depression-era Arkansas get involved in the numbers racket.
